current,run,epoch,loss,accuracy,precision,recall,f1,auc,epoch_duration,run_duration,lr,batch_size,shuffle,device,num_workers
Train,3,4,0.4596569446230013,0.7952691680261011,0.7926664539968887,0.7970663424420548,0.7917997005951092,0.8001311860554872,0.7041745185852051,3.751312732696533,0.001,50,False,cuda,1
Train,3,5,0.33064819446979105,0.8809135399673735,0.8685426653861436,0.8965796808111649,0.880272447768184,0.8852514048523132,0.7011716365814209,4.688431978225708,0.001,50,False,cuda,1
Test,3,1,0.6166221467714346,0.7642585551330798,0.770749148453251,0.7572970389856244,0.7609598942459229,0.33575353617169085,0.5912327766418457,5.484150409698486,,50,False,cuda,1
Train,3,6,0.26863357097785584,0.8988580750407831,0.9008154704575461,0.9025042596140047,0.8993907845667884,0.9029638100752042,0.7056262493133545,6.255161762237549,0.001,50,False,cuda,1
Train,3,7,0.2805634284753589,0.8882544861337683,0.8782317095921585,0.8993909588662212,0.886687760808262,0.890380433495814,0.758004903793335,7.206435203552246,0.001,50,False,cuda,1
Train,3,8,0.30786882277705735,0.8719412724306689,0.8707393814692166,0.8684403765150391,0.8660644046044024,0.8747448260687943,0.8188090324401855,8.228339433670044,0.001,50,False,cuda,1
Train,3,9,0.22928946975126352,0.9159869494290375,0.9123085782561045,0.922150772565765,0.9156481567074023,0.9194429660863319,0.7059590816497803,9.592789649963379,0.001,50,False,cuda,1
Train,3,10,0.21646156569800018,0.9176182707993474,0.9153273190913951,0.925352556411327,0.9189830679984918,0.9198979056925084,0.712132453918457,10.50208067893982,0.001,50,False,cuda,1
Test,3,2,0.642312040460427,0.7699619771863118,0.7548358638624393,0.8097869827755773,0.7777226819869629,0.33820951271276195,0.6064374446868896,11.326050043106079,,50,False,cuda,1
Train,4,1,0.7336058391054536,0.5301794453507341,0.5034727967343429,0.4202925696440605,0.45214669616913256,0.518706097372529,0.6723928451538086,0.675379753112793,0.001,100,False,cuda,1
Train,4,2,0.6772674559380063,0.6247960848287113,0.6147545031473962,0.6172032875854606,0.6125862673424434,0.6264615492644423,0.6412689685821533,1.885453224182129,0.001,100,False,cuda,1
Train,4,3,0.5976080116595569,0.702283849918434,0.6980386720876137,0.7347253524771543,0.7121741264447397,0.7171519363855747,0.620384693145752,16.6661696434021,0.001,100,False,cuda,1
Train,4,4,0.49451007636880795,0.7707993474714518,0.7608614793395513,0.7978349360486676,0.7753787810046564,0.7809461632626546,0.6023545265197754,17.46403670310974,0.001,100,False,cuda,1
Train,4,5,0.38663044110013456,0.8360522022838499,0.8355312498740156,0.851428060891586,0.8409104013232658,0.845896000588816,0.6259520053863525,18.30741262435913,0.001,100,False,cuda,1
Test,4,1,0.6450635030469061,0.7357414448669202,0.726067926326547,0.7803199343354273,0.7479136508173295,0.6233222113437086,0.574526309967041,19.087438344955444,,50,False,cuda,1
Train,4,6,0.2852843065562295,0.8907014681892332,0.8913649974964929,0.9059604862576847,0.8968723009261019,0.8993605729449462,0.6263782978057861,19.78841757774353,0.001,100,False,cuda,1
Train,4,7,0.23857606278632146,0.899673735725938,0.8948053580406522,0.9176213508433896,0.9054867025270223,0.9055130618202125,0.6286544799804688,20.616303205490112,0.001,100,False,cuda,1
Train,4,8,0.1826997941320376,0.9298531810766721,0.9222530777101958,0.9493736610854798,0.9346894891906453,0.934963564822443,0.6143639087677002,21.427127599716187,0.001,100,False,cuda,1
Train,4,9,0.2576099808949242,0.8955954323001631,0.8968890189641969,0.8926156367779874,0.8921995104976671,0.8983939179707042,0.7101366519927979,22.380594491958618,0.001,100,False,cuda,1
Train,4,10,0.1879330496584805,0.9306688417618271,0.9363215728420045,0.9331101755197703,0.933836142412619,0.934543702042633,0.6592767238616943,23.28627300262451,0.001,100,False,cuda,1
Test,4,2,0.6535159006091579,0.7680608365019012,0.7496318512781248,0.8199394500807288,0.7791115537950092,0.6491759194219304,0.5901405811309814,24.081690073013306,,50,False,cuda,1
